dataset,classifier,param,param value,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
diabetes,Bagging,n_estimators,400,2,0.75625,0.7328786039889026,0.7182686567164179,0.723637204467459
diabetes,Bagging,n_estimators,400,3,0.760546875,0.7374291290638765,0.7242522388059702,0.7294044078423613
diabetes,Bagging,n_estimators,400,4,0.759765625,0.736347366159489,0.7240850746268656,0.7289934963956926
diabetes,Bagging,n_estimators,400,5,0.7649739583333333,0.7424173142060402,0.7295567164179103,0.7347081914920579
diabetes,Bagging,n_estimators,400,6,0.7621093749999999,0.7390634538660291,0.7268373134328356,0.7317350601306044
diabetes,Bagging,n_estimators,400,7,0.7625000000000001,0.7391698842593362,0.7293880597014926,0.7334777124764693
diabetes,Bagging,n_estimators,400,8,0.75859375,0.7349665732171247,0.722665671641791,0.7275634076724962
diabetes,Bagging,n_estimators,400,9,0.760546875,0.7370155792674253,0.7258970149253731,0.7304779831748062
diabetes,Bagging,n_estimators,500,2,0.7485677083333334,0.7236937742231639,0.7103776119402985,0.7154454557427261
diabetes,Bagging,n_estimators,500,3,0.7589843749999999,0.7355290698946397,0.7221,0.7273666685431726
diabetes,Bagging,n_estimators,500,4,0.75703125,0.7329377559614932,0.723023880597015,0.7271357868080709
diabetes,Bagging,n_estimators,500,5,0.7615885416666667,0.7381035574396446,0.7286014925373133,0.7325372998331028
diabetes,Bagging,n_estimators,500,6,0.763671875,0.7407337637250315,0.7292492537313433,0.7339345224084021
diabetes,Bagging,n_estimators,500,7,0.75859375,0.7349540543329699,0.7232716417910448,0.7279908759305936
diabetes,Bagging,n_estimators,500,8,0.7647135416666667,0.7419274779603783,0.7302223880597015,0.7350022162855172
diabetes,Bagging,n_estimators,500,9,0.7638020833333333,0.7409996848724432,0.7289164179104478,0.7337814913215925
diabetes,Bagging,max_samples,0.2,2,0.7455729166666667,0.7252556217491521,0.690417910447761,0.6994844012180618
diabetes,Bagging,max_samples,0.2,3,0.7451822916666667,0.7237890329144668,0.691676119402985,0.7005450019459102
diabetes,Bagging,max_samples,0.2,4,0.7365885416666667,0.7140378670470422,0.6797089552238806,0.6881475265747893
diabetes,Bagging,max_samples,0.2,5,0.7501302083333333,0.7292146294712881,0.6991119402985074,0.7076990237968369
diabetes,Bagging,max_samples,0.2,6,0.7459635416666667,0.7255183641041338,0.691323880597015,0.7003317694451753
diabetes,Bagging,max_samples,0.2,7,0.7477864583333333,0.7266874365996088,0.6950611940298507,0.7039447304338273
diabetes,Bagging,max_samples,0.2,8,0.7493489583333333,0.7284171829538669,0.6977328358208955,0.7065403817884739
diabetes,Bagging,max_samples,0.2,9,0.7440104166666666,0.7216555648588361,0.6918149253731343,0.7002595863372026
diabetes,Bagging,max_samples,0.5,2,0.7404947916666668,0.7160654774038844,0.690586567164179,0.6981164079889395
diabetes,Bagging,max_samples,0.5,3,0.7438802083333333,0.7211996824740855,0.6918014925373135,0.7000455259499833
diabetes,Bagging,max_samples,0.5,4,0.7490885416666667,0.727012843574373,0.700216417910448,0.7083472712698912
diabetes,Bagging,max_samples,0.5,5,0.74375,0.7196297887523734,0.6960298507462686,0.7035126694435223
diabetes,Bagging,max_samples,0.5,6,0.7432291666666667,0.7190099731367463,0.6951970149253732,0.7026819567562055
diabetes,Bagging,max_samples,0.5,7,0.7427083333333333,0.7197509632371832,0.6908149253731343,0.6990068247698906
diabetes,Bagging,max_samples,0.5,8,0.7486979166666666,0.7259290381445497,0.7008686567164178,0.7087689283030255
diabetes,Bagging,max_samples,0.5,9,0.7514322916666667,0.7303578892101958,0.7012373134328358,0.7099186106171852
diabetes,Bagging,max_samples,0.9,2,0.7412760416666666,0.7176409082918485,0.6905805970149255,0.6984241211897804
diabetes,Bagging,max_samples,0.9,3,0.7436197916666667,0.7196113406491064,0.6955835820895523,0.703077466036787
diabetes,Bagging,max_samples,0.9,4,0.7473958333333334,0.7234746334196497,0.7022059701492536,0.7093366729220406
diabetes,Bagging,max_samples,0.9,5,0.7430989583333333,0.7192624803607968,0.6939716417910448,0.7016460217471177
diabetes,Bagging,max_samples,0.9,6,0.7428385416666666,0.7193282344904313,0.6933388059701493,0.7010277104314727
diabetes,Bagging,max_samples,0.9,7,0.7462239583333334,0.7220279150195348,0.7010462686567165,0.7080837208464634
diabetes,Bagging,max_samples,0.9,8,0.74375,0.7197078166952379,0.6962029850746269,0.7036745249895594
diabetes,Bagging,max_samples,0.9,9,0.7416666666666667,0.717126498654553,0.6932179104477612,0.7007105569976341
diabetes,Bagging,max_samples,1.0,2,0.7407552083333333,0.7162714245190112,0.6923447761194029,0.6997829063734297
diabetes,Bagging,max_samples,1.0,3,0.738671875,0.7138039940215755,0.6889268656716417,0.6963594746837096
diabetes,Bagging,max_samples,1.0,4,0.7410156250000001,0.7161532322697,0.693323880597015,0.7005437812384839
diabetes,Bagging,max_samples,1.0,5,0.7434895833333333,0.7196631686615329,0.6949641791044776,0.7025375420923287
diabetes,Bagging,max_samples,1.0,6,0.7427083333333332,0.7176299370289981,0.6976537313432835,0.704384849548079
diabetes,Bagging,max_samples,1.0,7,0.7442708333333333,0.7204436080926102,0.6967761194029849,0.7042360895754836
diabetes,Bagging,max_samples,1.0,8,0.7411458333333334,0.7164030106094099,0.6935970149253731,0.7008725658679963
diabetes,Bagging,max_samples,1.0,9,0.7447916666666666,0.7208701527841881,0.6976089552238807,0.7050634259559015
diabetes,Bagging,max_features,0.2,2,0.6760416666666667,0.6391341449298865,0.5723522388059702,0.5572276134139522
diabetes,Bagging,max_features,0.2,3,0.6680989583333333,0.6245172365519813,0.5652134328358209,0.5504266952701863
diabetes,Bagging,max_features,0.2,4,0.6708333333333333,0.6293372254988973,0.5665343283582092,0.5505103868738492
diabetes,Bagging,max_features,0.2,5,0.6678385416666666,0.6239443637241665,0.5643208955223881,0.5487258196719274
diabetes,Bagging,max_features,0.2,6,0.670703125,0.6293137950186984,0.5671268656716418,0.5519446421680526
diabetes,Bagging,max_features,0.2,7,0.6735677083333333,0.6361773212539805,0.5678552238805971,0.5512690674579446
diabetes,Bagging,max_features,0.2,8,0.6654947916666668,0.6199729973841771,0.5599238805970149,0.5421871069556371
diabetes,Bagging,max_features,0.2,9,0.6713541666666666,0.630023457965597,0.5697044776119403,0.5564093500601411
diabetes,Bagging,max_features,0.5,2,0.71484375,0.6893493191532448,0.6468208955223881,0.6530427193198519
diabetes,Bagging,max_features,0.5,3,0.7225260416666667,0.698435614759998,0.6568761194029851,0.6644900237306987
diabetes,Bagging,max_features,0.5,4,0.716015625,0.6896839881301485,0.6491059701492536,0.6559511314968425
diabetes,Bagging,max_features,0.5,5,0.7182291666666667,0.6929228823076393,0.6502865671641792,0.6572927381060721
diabetes,Bagging,max_features,0.5,6,0.7165364583333333,0.6903564805779594,0.6488999999999999,0.6558108728548471
diabetes,Bagging,max_features,0.5,7,0.7149739583333332,0.6884735095850686,0.6470074626865672,0.6535888209248405
diabetes,Bagging,max_features,0.5,8,0.7227864583333334,0.6975867446009627,0.6589805970149254,0.6665349579611543
diabetes,Bagging,max_features,0.5,9,0.7203125,0.6946248000744297,0.6556955223880596,0.6630532728343054
diabetes,Bagging,max_features,0.9,2,0.7299479166666667,0.7033105658621557,0.6780716417910447,0.6852120559433945
diabetes,Bagging,max_features,0.9,3,0.7329427083333333,0.7079695897446368,0.6787268656716419,0.6864733972396438
diabetes,Bagging,max_features,0.9,4,0.736328125,0.7109454484441091,0.6865208955223882,0.6937586171747671
diabetes,Bagging,max_features,0.9,5,0.7360677083333333,0.7110577915221834,0.6843298507462687,0.6918898415794147
diabetes,Bagging,max_features,0.9,6,0.74296875,0.7195467993566642,0.6935253731343283,0.7013873632304026
diabetes,Bagging,max_features,0.9,7,0.740625,0.7166475761138152,0.6899074626865671,0.697819707993663
diabetes,Bagging,max_features,0.9,8,0.741796875,0.717341555097641,0.6936641791044776,0.7010501704831815
diabetes,Bagging,max_features,0.9,9,0.7440104166666666,0.7203709755523521,0.6951910447761194,0.7029617108884707
diabetes,Bagging,max_features,1.0,2,0.7391927083333334,0.7146968173579159,0.6894134328358209,0.6968265627290191
diabetes,Bagging,max_features,1.0,3,0.7416666666666667,0.71735708918978,0.693044776119403,0.7005951753470344
diabetes,Bagging,max_features,1.0,4,0.7390625,0.7138861723730275,0.6913910447761193,0.6984723659430553
diabetes,Bagging,max_features,1.0,5,0.7397135416666666,0.7142394931752347,0.6931895522388059,0.7000155656966334
diabetes,Bagging,max_features,1.0,6,0.7479166666666666,0.7239225124474578,0.7034716417910446,0.7104160152858652
diabetes,Bagging,max_features,1.0,7,0.73984375,0.7146359391683432,0.6921641791044777,0.6993237071371003
diabetes,Bagging,max_features,1.0,8,0.7420572916666668,0.7174463591140373,0.6946432835820894,0.7018782000772393
diabetes,Bagging,max_features,1.0,9,0.7477864583333333,0.7244572646120677,0.7006880597014925,0.7082612041271567
diabetes,Bagging,bootstrap,True,2,0.74296875,0.7186629314992846,0.6952567164179104,0.7026447314042198
diabetes,Bagging,bootstrap,True,3,0.7391927083333334,0.7144490835880883,0.691231343283582,0.6983954797949224
diabetes,Bagging,bootstrap,True,4,0.741796875,0.7174093531152441,0.693144776119403,0.7006338684343015
diabetes,Bagging,bootstrap,True,5,0.735546875,0.7091374867087332,0.6887776119402984,0.6954065663711984
diabetes,Bagging,bootstrap,True,6,0.7424479166666667,0.7176503194146788,0.6962417910447762,0.7031658362637516
diabetes,Bagging,bootstrap,True,7,0.7442708333333334,0.7201442751004142,0.6973820895522388,0.7047083785820216
diabetes,Bagging,bootstrap,True,8,0.74375,0.719253566941242,0.6976746268656717,0.7047148880780087
diabetes,Bagging,bootstrap,True,9,0.7421875,0.7172597830286428,0.6956089552238807,0.7025939877130363
diabetes,Bagging,bootstrap,False,2,0.6920572916666666,0.6590074242381835,0.6545119402985075,0.6560962382723364
diabetes,Bagging,bootstrap,False,3,0.7045572916666668,0.6738394123831027,0.6706044776119402,0.6719213944313664
diabetes,Bagging,bootstrap,False,4,0.7029947916666667,0.6715557944289275,0.666634328358209,0.6685434682163143
diabetes,Bagging,bootstrap,False,5,0.703515625,0.6728464489763673,0.6701507462686568,0.671216866817587
diabetes,Bagging,bootstrap,False,6,0.70234375,0.6720981159008234,0.6708955223880597,0.671384778757222
diabetes,Bagging,bootstrap,False,7,0.7067708333333333,0.6766246405415035,0.6746417910447763,0.6754436538127718
diabetes,Bagging,bootstrap,False,8,0.7067708333333333,0.6770709722820321,0.6749880597014924,0.6758056137424038
diabetes,Bagging,bootstrap,False,9,0.7032552083333333,0.6726689928214885,0.6703835820895522,0.6713475279579686
diabetes,RandomForest,n_estimators,1,2,0.6787760416666666,0.6474377332041434,0.6486402985074626,0.6474444152859934
diabetes,RandomForest,n_estimators,1,3,0.6826822916666667,0.6511375516850599,0.6511208955223882,0.650943495000019
diabetes,RandomForest,n_estimators,1,4,0.6734375,0.6417972839774567,0.6422029850746267,0.6416084130408429
diabetes,RandomForest,n_estimators,1,5,0.6828125,0.6511544680946585,0.6514805970149254,0.6511645392395268
diabetes,RandomForest,n_estimators,1,6,0.6873697916666667,0.6561608525875363,0.6559328358208955,0.6557311338917984
diabetes,RandomForest,n_estimators,1,7,0.6756510416666667,0.6442882410668919,0.6452880597014927,0.6443338538063212
diabetes,RandomForest,n_estimators,1,8,0.68203125,0.6499362080035332,0.6497552238805969,0.6496359605465154
diabetes,RandomForest,n_estimators,1,9,0.6819010416666667,0.64973252286078,0.6491358208955222,0.6493585913613937
diabetes,RandomForest,n_estimators,5,2,0.7233072916666666,0.6945561328668091,0.6854373134328359,0.6887921682555467
diabetes,RandomForest,n_estimators,5,3,0.7342447916666666,0.7069813897182107,0.6960014925373135,0.7001863637767513
diabetes,RandomForest,n_estimators,5,4,0.7328125000000001,0.7051269779748514,0.6942089552238805,0.6983946199505786
diabetes,RandomForest,n_estimators,5,5,0.7311197916666666,0.7032836650650529,0.6944671641791046,0.6979609202668466
diabetes,RandomForest,n_estimators,5,6,0.720703125,0.6913016762932548,0.6815328358208956,0.6851390921230793
diabetes,RandomForest,n_estimators,5,7,0.7319010416666667,0.7039909286665486,0.6948940298507463,0.6984192578406656
diabetes,RandomForest,n_estimators,5,8,0.7266927083333334,0.6981688671868236,0.6899417910447762,0.6932561549242141
diabetes,RandomForest,n_estimators,5,9,0.7230468750000001,0.6939796142772867,0.6869686567164179,0.6898586517783503
diabetes,RandomForest,n_estimators,10,2,0.7294270833333332,0.7038370876096851,0.6751611940298508,0.6825685277382432
diabetes,RandomForest,n_estimators,10,3,0.7467447916666667,0.7258767973352565,0.6937417910447761,0.7026563311064535
diabetes,RandomForest,n_estimators,10,4,0.7416666666666666,0.717938784736684,0.690620895522388,0.6985116181821021
diabetes,RandomForest,n_estimators,10,5,0.7412760416666666,0.71850106995474,0.6875507462686568,0.6960367396231134
diabetes,RandomForest,n_estimators,10,6,0.7481770833333333,0.7273634415624952,0.6950149253731344,0.7039980453472372
diabetes,RandomForest,n_estimators,10,7,0.7416666666666667,0.718694118503661,0.688802985074627,0.6971781735653189
diabetes,RandomForest,n_estimators,10,8,0.743359375,0.7202832768401406,0.6925268656716419,0.70061934256954
diabetes,RandomForest,n_estimators,10,9,0.746484375,0.7252577859509236,0.6932820895522387,0.702167793737384
diabetes,RandomForest,n_estimators,15,2,0.7339843750000001,0.7066237473448487,0.6933776119402986,0.6981588429198357
diabetes,RandomForest,n_estimators,15,3,0.7453125,0.7200431465326295,0.7045880597014925,0.7102417082107805
diabetes,RandomForest,n_estimators,15,4,0.7467447916666666,0.7213569354763528,0.7081985074626866,0.7132515602648966
diabetes,RandomForest,n_estimators,15,5,0.7506510416666666,0.7259196950467252,0.7125835820895522,0.7177036772108647
diabetes,RandomForest,n_estimators,15,6,0.7515625,0.7268389931925532,0.7142358208955223,0.7191830591349373
diabetes,RandomForest,n_estimators,15,7,0.7479166666666667,0.7226935051846366,0.7103970149253731,0.7151745812145184
diabetes,RandomForest,n_estimators,15,8,0.746484375,0.7210830118701581,0.7079985074626867,0.7130335394746332
diabetes,RandomForest,n_estimators,15,9,0.7546875,0.730904184549735,0.7156835820895523,0.7214266428676173
diabetes,RandomForest,n_estimators,20,2,0.7476562499999999,0.7246442732963823,0.700241791044776,0.7079371568699349
diabetes,RandomForest,n_estimators,20,3,0.7552083333333333,0.7335319940920082,0.7095910447761195,0.7174260228385443
diabetes,RandomForest,n_estimators,20,4,0.7503906250000001,0.7281246665576193,0.7026014925373134,0.7106321778282466
diabetes,RandomForest,n_estimators,20,5,0.7588541666666666,0.7381300900263953,0.7132567164179104,0.7214458135625372
diabetes,RandomForest,n_estimators,20,6,0.7497395833333333,0.7271526977010615,0.7023611940298506,0.710235058129985
diabetes,RandomForest,n_estimators,20,7,0.7532552083333333,0.7309297702152527,0.707744776119403,0.7154308317576723
diabetes,RandomForest,n_estimators,20,8,0.7544270833333334,0.7328286613952673,0.7074328358208956,0.7155444352725413
diabetes,RandomForest,n_estimators,20,9,0.7522135416666667,0.7298264334327897,0.7062522388059702,0.7139717803560915
diabetes,RandomForest,n_estimators,25,2,0.74921875,0.7250132642590784,0.7070686567164179,0.713483785006583
diabetes,RandomForest,n_estimators,25,3,0.7584635416666667,0.7358947367266614,0.7184104477611941,0.7247331294829087
diabetes,RandomForest,n_estimators,25,4,0.7526041666666666,0.7282021989671066,0.7154686567164179,0.720454783315154
diabetes,RandomForest,n_estimators,25,5,0.7493489583333334,0.724950338722954,0.7089,0.7147889448006964
diabetes,RandomForest,n_estimators,25,6,0.7578124999999999,0.7351553262818069,0.7169582089552238,0.723552297354594
diabetes,RandomForest,n_estimators,25,7,0.7567708333333333,0.7329781915572049,0.7201402985074626,0.725214365111803
diabetes,RandomForest,n_estimators,25,8,0.7567708333333333,0.7331266005743913,0.7187552238805969,0.7242826544617763
diabetes,RandomForest,n_estimators,25,9,0.7591145833333334,0.7359066667877705,0.7215940298507463,0.7271704105345003
diabetes,RandomForest,n_estimators,50,2,0.7552083333333334,0.7328403217152502,0.7110626865671643,0.7184023861429039
diabetes,RandomForest,n_estimators,50,3,0.7571614583333333,0.7353088744835711,0.7135149253731343,0.7209677950693436
diabetes,RandomForest,n_estimators,50,4,0.759375,0.7379934085413618,0.715734328358209,0.7233414890737583
diabetes,RandomForest,n_estimators,50,5,0.7641927083333334,0.7433126105438012,0.7222044776119403,0.729696857458827
diabetes,RandomForest,n_estimators,50,6,0.7548177083333334,0.7322321998967303,0.7118880597014925,0.7189192809927889
diabetes,RandomForest,n_estimators,50,7,0.7584635416666666,0.7364089085640615,0.7160731343283582,0.7232584646900675
diabetes,RandomForest,n_estimators,50,8,0.76328125,0.7422527529022003,0.7211582089552239,0.7285788261573474
diabetes,RandomForest,n_estimators,50,9,0.7635416666666666,0.742092265351018,0.7227432835820895,0.7297547547950816
diabetes,RandomForest,n_estimators,100,2,0.75390625,0.7306934370641586,0.7117074626865673,0.7184585041922554
diabetes,RandomForest,n_estimators,100,3,0.75625,0.7332735307534178,0.7155850746268656,0.7220146504126381
diabetes,RandomForest,n_estimators,100,4,0.7604166666666666,0.7385046474372359,0.7193910447761195,0.7262444808831824
diabetes,RandomForest,n_estimators,100,5,0.7635416666666667,0.7422657031767348,0.7224835820895523,0.7296112955928656
diabetes,RandomForest,n_estimators,100,6,0.7627604166666667,0.7411842569745903,0.7220567164179104,0.728974907064664
diabetes,RandomForest,n_estimators,100,7,0.7638020833333334,0.7418427171622426,0.7253671641791046,0.7315942795490041
diabetes,RandomForest,n_estimators,100,8,0.76328125,0.7414888064682,0.7235820895522388,0.7302092052261516
diabetes,RandomForest,n_estimators,100,9,0.7631510416666666,0.7417635949983721,0.7220104477611939,0.7291316529742473
diabetes,RandomForest,n_estimators,200,2,0.75625,0.7330941485290715,0.7161910447761193,0.7223853449752825
diabetes,RandomForest,n_estimators,200,3,0.7580729166666667,0.7355329777089545,0.7174179104477612,0.723995150159407
diabetes,RandomForest,n_estimators,200,4,0.7665364583333334,0.7456777174287984,0.7259955223880598,0.7331759311239678
diabetes,RandomForest,n_estimators,200,5,0.762890625,0.7407213750993449,0.7239746268656717,0.7303080458800763
